id,name,author,regNumber,invNumber,gikNumber,type,statusId,nativeId,date_created,typology,description,technologies,image,connectedness
61844ca3e07053748e2f6533,"План 13 частей г. Петербурга с аксонометрическим изображением ряда зданий. Лист V с изображением Адмиралтейской, Литейной, Васильевской и С.-Петербургской частей.","Трускот И. , Махаев М.И. , Соколов И.А.",31736620,Р III-3365/5,ГНИМА ОФ-1163/530,0,6,31921333,1753 г.,графика,,"бумага верже, гравюра резцовая",http://goskatalog.ru/muzfo-imaginator/rest/images/original/37390019,1.0
61844ca3e07053748e2f6538,"План 13 частей г. Петербурга с аксонометрическим изображением ряда зданий. Лист IV с изображением Адмиралтейской, Московской и Литейной частей.","Трускот И. , Махаев М.И. , Соколов И.А.",31736615,Р III-3365/4,ГНИМА ОФ-1163/529,0,6,31921338,1753 г.,графика,,"гравюра резцовая, бумага верже",http://goskatalog.ru/muzfo-imaginator/rest/images/original/37390024,1.0
61844ca3e07053748e2f653e,План 13 частей г. Петербурга с аксонометрическим изображением ряда зданий. Лист IX с изображением Московской и Адмиралтейской частей.,"Махаев М.И. , Соколов И.А. ,Трускот И.",31736609,Р III-3365/9,ГНИМА ОФ-1163/534,0,6,31921344,1753 г.,графика,,"бумага верже, гравюра резцовая",http://goskatalog.ru/muzfo-imaginator/rest/images/original/37390030,1.0
61844ca3e07053748e2f6540,План 13 частей г. Петербурга с аксонометрическим изображением ряда зданий. Лист I с изображением фрагмента Выборгской части и Аптекарского о-ва.,"Соколов И.А. ,Трускот И. , Махаев М.И.",31736607,Р III-3366/1,ГНИМА ОФ-1163/535,0,6,31921346,1753 г.,графика,,"бумага верже, гравюра резцовая",http://goskatalog.ru/muzfo-imaginator/rest/images/original/37390032,1.0
61844ce9e07053748e2fc829,"г. Санкт-Петербург. Третий Зимний дворец. 1730-нач. 1750-х гг. «Проспект старого Зимнего дворца с каналом соединяющим Мойку с Невою». Из издания «Планы столичного города Санкт-Петербурга...» (1753 г.). Архитектор: Растрелли Ф.Б., В.В.","Махаев М.И. , Виноградов Е.Г.",31747479,Р III-3354,ГНИМА ОФ-1163/515,0,6,31931264,"Вторая половина XVIII-XIX в., с оригинала 1753 г.",графика,,"бумага верже (справа водяной знак), гравюра резцовая",http://goskatalog.ru/muzfo-imaginator/rest/images/original/37400913,1.0
61844ce9e07053748e2fc840,г. Санкт-Петербург. «Проспект вверх по Неве реке от Адмиралтейства и Академии Наук к востоку». Из издания «Планы столичного города Санкт-Петербурга...» (1753 г.). Лист №9.,"Махаев М.И. , Виноградов Е.Г.",31747456,Р III-3359,ГНИМА ОФ-1163/520,0,6,31931292,"Вторая половина XVIII-XIX в., с оригинала 1753 г.",графика,,"бумага верже, гравюра резцовая",http://goskatalog.ru/muzfo-imaginator/rest/images/original/37400936,1.0
61844ce9e07053748e2fc848,"г. Санкт-Петербург. Здание Двенадцати коллегий. Университетская наб., 7. 1722-42 гг. «Проспект Государственных коллегий с частию Гостиного двора в восточную сторону». Из издания «Планы столичного города Санкт-Петербурга...» (1753 г.). Архитектор: Трезини Д.А.; Архитектор: Трезини К.Д.; Архитектор: Земцов М.Г.","Махаев М.И. , Внуков Е.Т.",31747448,Р III-3355,ГНИМА ОФ-1163/516,0,6,31931301,"Вторая половина XVIII-XIX в., с оригинала 1753 г.",графика,,"бумага верже (справа водяной знак), гравюра резцовая",http://goskatalog.ru/muzfo-imaginator/rest/images/original/37400944,1.0
61844ceae07053748e2fc8c7,г. Санкт-Петербург. «Проспект Адмиралтейства и около лежащих строений с частию Невской перспективной дороги с западную сторону». Из издания «Планы столичного города Санкт-Петербурга...» (1753 г.).,"Махаев М.И. , Качалов Г.А.",31747558,Р III-3350,ГНИМА ОФ-1163/511,0,6,31931435,"Вторая половина XVIII-XIX в., с оригинала 1753 г.",графика,,"бумага верже (справа водяной знак), гравюра резцовая",http://goskatalog.ru/muzfo-imaginator/rest/images/original/37401044,1.0
61844ceae07053748e2fc9c6,"Самарская обл., г. Сызрань. «Вид города Сызрани с приезда к северо-востоку». Из серии «Собрание Российских и Сибирских городов» (1769-1771).","Махаев М.И. , Соколов В.",31747847,Р III-3782,ГНИМА ОФ-1163/966,0,6,31931654,XIX в. (поздний отпечаток),графика,,"офорт, бумага",http://goskatalog.ru/muzfo-imaginator/rest/images/original/37401237,1.0
61844d358ac74a748fb157c7,"г. Санкт-Петербург. Летний дворец Елизаветы Петровны. 1741-1744 гг., снесен в 1797 г. «Проспект Летнего Ея Императорского Величества дому с северною сторону». Из издания «Планы столичного города Санкт-Петербурга...» (1753 г.). Л. 11. Архитектор: Растрелли Ф.Б., В.В.","Махаев М.И. , Греков А.А.",31752263,Р III-3347,ГНИМА ОФ-1163/508,0,6,31936250,"Вторая половина XVIII-XIX в., с оригинала 1753 г.",графика,,"гравюра резцовая, бумага верже",http://goskatalog.ru/muzfo-imaginator/rest/images/original/37405930,1.0
61844d358ac74a748fb157cc,г. Санкт-Петербург. Грот. Летний сад. 1704-1720 гг. 1714-1719 гг. «Проспект по реке Фонтанке от Грота и Запасного дворца на полдень». Из издания «Планы столичного города Санкт-Петербурга...» (1753 г.). Строитель: Маттарнови И.С.; Строитель: Микетти Н.; Строитель: Земцов М.Г.; Архитектор: Шлютер А.,"Махаев М.И. , Качалов Г.А.",31752258,Р III-3353,ГНИМА ОФ-1163/514,0,6,31936255,"Вторая половина XVIII-XIX в., с оригинала 1753 г.",графика,,"бумага верже, гравюра резцовая",http://goskatalog.ru/muzfo-imaginator/rest/images/original/37405935,1.0
61844d358ac74a748fb157cf,"г. Санкт-Петербург. Летний дворец Елизаветы Петровны. 1741-1744 гг., снесен в 1797 г. «Проспект Летнего Ея Императорского Величества дому с северною сторону». Из издания «Планы столичного города Санкт-Петербурга...» (1753 г.). Л. 11. Архитектор: Растрелли Ф.Б., В.В.","Махаев М.И. , Греков А.А.",31752255,Р III-3346,ГНИМА ОФ-1163/507,0,6,31936258,"Вторая половина XVIII-XIX в., с оригинала 1753 г.",графика,,"гравюра резцовая, бумага верже",http://goskatalog.ru/muzfo-imaginator/rest/images/original/37405938,1.0
